CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
,,OTHER,"3,178","$2,383,095.52","$1,892,454.38",
,44970,TOTAL,"16,778","$8,084,168.00","$6,373,944.73",
,,80S,"1,139","$84,484.19","$67,075.98",
,,SG,0,$0.00,$0.00,
,,OTHER,"15,639","$7,999,683.81","$6,306,868.75",
,44979,TOTAL,91,"$56,395.11","$44,952.10",
,,80S,N/A,"$2,179.80","$1,743.85",
,,OTHER,82,"$54,215.31","$43,208.25",
,45000,TOTAL,260,"$82,326.63","$65,043.29",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,629.04","$1,303.24",
,,OTHER,256,"$80,697.59","$63,740.05",
,45005,TOTAL,343,"$56,242.76","$42,617.69",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$874.41,$699.53,
,,OTHER,341,"$55,368.35","$41,918.16",
,45020,TOTAL,392,"$173,903.08","$137,847.25",
,,80S,0,$0.00,$0.00,
,,OTHER,392,"$173,903.08","$137,847.25",
,45100,TOTAL,"1,566","$424,530.75","$334,730.39",
,,80S,0,$0.00,$0.00,
,,SG,19,"$11,542.89","$9,229.35",
,,OTHER,"1,547","$412,987.86","$325,501.04",
,45108,TOTAL,62,"$18,521.36","$14,717.19",
,,80S,0,$0.00,$0.00,
,,OTHER,62,"$18,521.36","$14,717.19",
,45110,TOTAL,"3,244","$3,912,974.63","$3,112,884.27",
,,80S,968,"$250,153.37","$199,274.82",
,,OTHER,"2,276","$3,662,821.26","$2,913,609.45",
,45111,TOTAL,501,"$326,364.92","$259,576.84",
,,80S,111,"$14,125.56","$11,263.95",
,,OTHER,390,"$312,239.36","$248,312.89",
,45112,TOTAL,328,"$442,425.43","$350,490.87",
,,80S,80,"$20,962.21","$16,769.81",
,,OTHER,248,"$421,463.22","$333,721.06",
,45113,TOTAL,110,"$153,249.25","$121,519.58",
,,80S,27,"$7,204.99","$5,763.99",
,,OTHER,83,"$146,044.26","$115,755.59",
,45114,TOTAL,56,"$74,190.67","$58,094.65",
,,80S,N/A,"$2,547.32","$1,907.96",
,,OTHER,46,"$71,643.35","$56,186.69",
,45116,TOTAL,24,"$26,796.62","$21,329.29",
,,80S,N/A,"$1,079.77",$863.83,
,,OTHER,19,"$25,716.85","$20,465.46",
,45119,TOTAL,258,"$351,730.20","$281,158.69",
,,80S,62,"$16,299.01","$13,039.21",
,,OTHER,196,"$335,431.19","$268,119.48",
,45120,TOTAL,14,"$13,734.63","$10,009.71",
,,80S,N/A,$822.46,$498.49,
,,OTHER,N/A,"$12,912.17","$9,511.22",
,45121,TOTAL,12,"$15,792.20","$12,633.77",
,,80S,N/A,$456.79,$365.43,
,,OTHER,N/A,"$15,335.41","$12,268.34",
,45123,TOTAL,489,"$417,995.84","$332,598.75",
,,80S,72,"$10,624.99","$8,499.93",
,,OTHER,417,"$407,370.85","$324,098.82",
,45126,TOTAL,98,"$177,917.34","$142,304.79",
,,80S,15,"$5,975.84","$4,751.58",
,,OTHER,83,"$171,941.50","$137,553.21",
,45130,TOTAL,"2,461","$2,072,840.98","$1,644,297.37",
,,80S,397,"$60,146.79","$47,913.49",
,,SG,0,$0.00,$0.00,
,,OTHER,"2,064","$2,012,694.19","$1,596,383.88",
,45135,TOTAL,38,"$33,522.32","$26,078.53",
,,80S,N/A,"$1,860.10","$1,488.07",
,,OTHER,28,"$31,662.22","$24,590.46",
,45136,TOTAL,56,"$75,265.18","$60,073.43",
,,80S,N/A,"$1,697.84","$1,358.27",
,,OTHER,49,"$73,567.34","$58,715.16",
,45150,TOTAL,100,"$32,452.01","$25,840.09",
,,80S,N/A,$97.88,$78.30,
,,SG,N/A,$752.26,$601.81,
,,OTHER,96,"$31,601.87","$25,159.98",
,45160,TOTAL,95,"$73,865.09","$59,072.83",
,,80S,N/A,$961.23,$757.72,
,,OTHER,88,"$72,903.86","$58,315.11",
,45170,TOTAL,"6,838","$4,423,189.21","$3,496,966.26",
,,80S,397,"$40,086.84","$31,934.85",
,,SG,79,"$51,022.41","$40,243.95",
,,OTHER,"6,362","$4,332,079.96","$3,424,787.46",
,45190,TOTAL,349,"$215,223.27","$171,204.39",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,070.91",$800.78,
,,OTHER,348,"$214,152.36","$170,403.61",
,45300,TOTAL,"43,896","$3,647,553.11","$2,763,772.24",
,,80S,N/A,$3.49,$2.79,
,,SG,45,"$1,802.79","$1,385.39",
,,OTHER,"43,850","$3,645,746.83","$2,762,384.06",
,45303,TOTAL,644,"$323,780.08","$256,675.90",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,644,"$323,780.08","$256,675.90",
,45305,TOTAL,"1,540","$171,616.96","$133,237.59",
,,80S,0,$0.00,$0.00,
,,SG,11,"$3,455.04","$2,764.02",
,,OTHER,"1,529","$168,161.92","$130,473.57",
,45307,TOTAL,107,"$12,359.17","$9,553.59",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$710.99,$568.79,
,,OTHER,106,"$11,648.18","$8,984.80",
,45308,TOTAL,139,"$14,368.78","$10,892.98",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$853.72,$682.97,
,,OTHER,136,"$13,515.06","$10,210.01",
,45309,TOTAL,139,"$15,492.42","$11,961.37",
,,SG,N/A,$672.48,$537.99,
,,OTHER,137,"$14,819.94","$11,423.38",
,45315,TOTAL,88,"$9,360.96","$7,039.10",
,,SG,N/A,$568.60,$454.88,
,,OTHER,86,"$8,792.36","$6,584.22",
,45317,TOTAL,598,"$96,174.67","$74,508.82",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$670.51,$536.41,
,,OTHER,596,"$95,504.16","$73,972.41",
,45320,TOTAL,112,"$17,118.53","$13,354.72",
,,SG,N/A,$949.34,$759.47,
,,OTHER,110,"$16,169.19","$12,595.25",
,45321,TOTAL,204,"$18,770.00","$14,911.78",
,,80S,0,$0.00,$0.00,
,,OTHER,204,"$18,770.00","$14,911.78",
,45327,TOTAL,35,"$3,850.17","$2,956.11",
,,OTHER,35,"$3,850.17","$2,956.11",
,45330,TOTAL,"80,395","$6,073,877.45","$4,618,713.67",
,,80S,0,$0.00,$0.00,
,,SG,"2,244","$174,981.82","$131,642.27",
,,OTHER,"78,151","$5,898,895.63","$4,487,071.40",
,45331,TOTAL,"45,107","$4,503,964.12","$3,489,042.33",
,,80S,0,$0.00,$0.00,
,,SG,"2,496","$571,129.05","$442,726.07",
,,OTHER,"42,611","$3,932,835.07","$3,046,316.26",
,45332,TOTAL,314,"$41,484.88","$31,865.57",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,478.48","$1,874.77",
,,OTHER,304,"$39,006.40","$29,990.80",
,45333,TOTAL,"2,646","$385,793.59","$297,016.86",
,,80S,0,$0.00,$0.00,
,,SG,121,"$37,192.02","$29,011.81",
,,OTHER,"2,525","$348,601.57","$268,005.05",
,45334,TOTAL,"3,745","$637,783.30","$497,171.15",
,,80S,0,$0.00,$0.00,
,,SG,90,"$28,519.97","$22,493.57",
,,OTHER,"3,655","$609,263.33","$474,677.58",
,45335,TOTAL,"2,706","$245,241.81","$192,936.42",
,,80S,0,$0.00,$0.00,
,,SG,132,"$27,031.86","$21,517.54",
,,OTHER,"2,574","$218,209.95","$171,418.88",
,45337,TOTAL,978,"$128,783.05","$101,957.70",
,,80S,0,$0.00,$0.00,
,,OTHER,978,"$128,783.05","$101,957.70",
,45338,TOTAL,"6,071","$1,058,776.93","$815,324.96",
,,80S,N/A,$9.93,$7.94,
,,SG,443,"$142,468.97","$109,451.78",
,,OTHER,"5,627","$916,298.03","$705,865.24",
,45339,TOTAL,"2,157","$431,313.10","$332,213.50",
,,80S,0,$0.00,$0.00,
,,SG,92,"$30,904.45","$24,163.61",
,,OTHER,"2,065","$400,408.65","$308,049.89",
,45340,TOTAL,"1,151","$159,372.50","$123,676.49",
,,80S,0,$0.00,$0.00,
,,SG,35,"$11,604.02","$9,175.24",
,,OTHER,"1,116","$147,768.48","$114,501.25",
,45341,TOTAL,"3,363","$531,139.66","$414,046.12",
,,80S,0,$0.00,$0.00,
,,SG,53,"$18,647.77","$14,702.24",
,,OTHER,"3,310","$512,491.89","$399,343.88",
,45342,TOTAL,324,"$75,266.33","$58,812.63",
,,SG,N/A,$332.85,$266.28,
,,OTHER,323,"$74,933.48","$58,546.35",
,45345,TOTAL,403,"$67,693.64","$53,406.04",
,,80S,0,$0.00,$0.00,
,,OTHER,403,"$67,693.64","$53,406.04",
,45355,TOTAL,894,"$168,337.21","$132,751.04",
,,80S,0,$0.00,$0.00,
,,SG,16,"$5,251.00","$3,994.56",
,,OTHER,878,"$163,086.21","$128,756.48",
,45378,TOTAL,"1,127,796","$291,655,521.17","$226,461,820.10",
,,53,"23,431","$1,303,680.82","$1,008,776.70",
,,80S,0,$0.00,$0.00,
,,SG,"82,630","$32,332,288.00","$25,126,690.05",
,,OTHER,"1,021,735","$258,019,552.35","$200,326,353.35",
,45379,TOTAL,"1,006","$257,087.47","$203,402.74",
,,80S,0,$0.00,$0.00,
,,SG,57,"$19,795.99","$15,533.64",
,,OTHER,949,"$237,291.48","$187,869.10",
,45380,TOTAL,"1,147,641","$297,583,105.48","$232,204,370.45",
,,80S,N/A,$157.70,$126.16,
,,SG,"98,548","$35,398,242.74","$27,623,989.72",
,,OTHER,"1,049,092","$262,184,705.04","$204,580,254.57",
,45381,TOTAL,"72,205","$7,049,099.14","$5,577,418.25",
,,80S,0,$0.00,$0.00,
,,SG,"5,619","$1,328,791.58","$1,050,061.31",
,,OTHER,"66,586","$5,720,307.56","$4,527,356.94",
,45382,TOTAL,"23,546","$7,328,840.60","$5,800,633.95",
,,80S,0,$0.00,$0.00,
,,SG,"1,027","$319,269.88","$251,834.16",
,,OTHER,"22,519","$7,009,570.72","$5,548,799.79",
,45383,TOTAL,"78,251","$26,947,935.91","$21,061,616.23",
,,80S,0,$0.00,$0.00,
,,SG,"4,849","$1,813,354.95","$1,418,822.47",
,,OTHER,"73,402","$25,134,580.96","$19,642,793.76",
,45384,TOTAL,"280,424","$72,726,399.91","$56,624,542.89",
,,80S,0,$0.00,$0.00,
,,SG,"20,466","$7,149,563.27","$5,585,680.49",
,,OTHER,"259,958","$65,576,836.64","$51,038,862.40",
,45385,TOTAL,"916,149","$299,032,838.11","$232,869,896.63",
,,80S,0,$0.00,$0.00,
,,SG,"83,476","$32,337,042.53","$25,139,307.54",
,,OTHER,"832,673","$266,695,795.58","$207,730,589.09",
,45386,TOTAL,"2,528","$645,911.64","$505,311.59",
,,SG,149,"$54,213.46","$42,127.22",
,,OTHER,"2,379","$591,698.18","$463,184.37",
,45387,TOTAL,659,"$221,164.97","$175,984.79",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$643.22,$514.58,
,,OTHER,658,"$220,521.75","$175,470.21",
,45391,TOTAL,567,"$150,318.96","$118,366.26",
,,SG,N/A,"$1,367.56","$1,094.06",
,,OTHER,563,"$148,951.40","$117,272.20",
,45392,TOTAL,129,"$47,020.92","$37,428.35",
,,OTHER,129,"$47,020.92","$37,428.35",
,45395,TOTAL,519,"$684,845.22","$545,106.81",
,,80S,145,"$40,695.31","$32,445.71",
,,SG,0,$0.00,$0.00,
,,OTHER,374,"$644,149.91","$512,661.10",
,45397,TOTAL,156,"$228,963.50","$183,154.37",
,,80S,46,"$13,694.78","$10,955.79",
,,OTHER,110,"$215,268.72","$172,198.58",
,45400,TOTAL,296,"$223,960.49","$177,964.55",
,,80S,83,"$12,945.37","$10,356.31",
,,OTHER,213,"$211,015.12","$167,608.24",
,45402,TOTAL,256,"$263,757.35","$209,078.95",
,,80S,72,"$15,247.04","$12,099.10",
,,OTHER,184,"$248,510.31","$196,979.85",
,45499,TOTAL,32,"$28,728.45","$22,087.50",
,,80S,N/A,$240.84,$69.18,
,,OTHER,30,"$28,487.61","$22,018.32",
,45500,TOTAL,97,"$41,689.74","$33,251.81",
,,80S,N/A,$60.54,$48.44,
,,SG,12,"$7,444.64","$5,947.72",
,,OTHER,83,"$34,184.56","$27,255.65",
,45505,TOTAL,632,"$316,603.68","$249,814.34",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$758.72,$606.98,
,,OTHER,631,"$315,844.96","$249,207.36",
,45520,TOTAL,138,"$7,988.00","$6,179.67",
,,OTHER,138,"$7,988.00","$6,179.67",
,45540,TOTAL,545,"$374,757.39","$297,663.06",
,,80S,131,"$17,483.20","$13,986.55",
,,OTHER,414,"$357,274.19","$283,676.51",
,45541,TOTAL,458,"$331,090.96","$262,514.30",
,,80S,36,"$4,071.12","$3,256.89",
,,SG,0,$0.00,$0.00,
,,OTHER,422,"$327,019.84","$259,257.41",
,45550,TOTAL,558,"$567,277.24","$450,367.06",
,,80S,142,"$28,685.01","$22,751.99",
,,OTHER,416,"$538,592.23","$427,615.07",
,45560,TOTAL,"2,648","$1,066,350.74","$838,858.25",
,,80S,514,"$35,849.09","$28,170.84",
,,SG,N/A,"$4,232.90","$3,386.32",
,,OTHER,"2,129","$1,026,268.75","$807,301.09",
,45562,TOTAL,140,"$107,599.97","$85,545.33",
,,80S,20,"$2,313.93","$1,847.48",
,,OTHER,120,"$105,286.04","$83,697.85",
,45563,TOTAL,67,"$77,654.69","$61,939.87",
,,80S,N/A,"$2,152.54","$1,722.04",
,,OTHER,57,"$75,502.15","$60,217.83",
,45800,TOTAL,118,"$72,569.65","$57,942.80",
,,80S,29,"$3,476.26","$2,780.98",
,,OTHER,89,"$69,093.39","$55,161.82",
,45805,TOTAL,16,"$12,094.38","$9,675.52",
,,80S,N/A,$515.35,$412.28,
,,OTHER,13,"$11,579.03","$9,263.24",
,45820,TOTAL,80,"$63,065.43","$50,236.37",
,,80S,11,"$1,856.96","$1,485.58",
,,OTHER,69,"$61,208.47","$48,750.79",
,45825,TOTAL,N/A,"$1,959.35","$1,567.48",
,,80S,0,$0.00,$0.00,
,,OTHER,N/A,"$1,959.35","$1,567.48",
,45900,TOTAL,179,"$29,515.69","$23,158.55",
,,80S,N/A,$41.12,$32.90,
,,OTHER,177,"$29,474.57","$23,125.65",
,45905,TOTAL,598,"$116,162.79","$90,225.34",
,,80S,0,$0.00,$0.00,
,,SG,21,"$11,546.47","$8,634.18",
,,OTHER,577,"$104,616.32","$81,591.16",
,45910,TOTAL,425,"$96,866.41","$76,165.67",
,,80S,0,$0.00,$0.00,
,,SG,12,"$6,584.54","$5,092.77",
,,OTHER,413,"$90,281.87","$71,072.90",
,45915,TOTAL,"2,548","$578,479.47","$455,875.75",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$3,773.98","$3,019.18",
,,OTHER,"2,538","$574,705.49","$452,856.57",
,45990,TOTAL,"3,425","$573,874.39","$454,473.99",
,,80S,N/A,$6.33,$5.06,
,,SG,16,"$8,244.38","$6,595.50",
,,OTHER,"3,408","$565,623.68","$447,873.43",
,45999,TOTAL,385,"$110,704.63","$88,441.67",
,,80S,N/A,$521.72,$417.38,
,,SG,0,$0.00,$0.00,
,,OTHER,381,"$110,182.91","$88,024.29",
,46020,TOTAL,732,"$156,423.37","$120,357.49",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,143.81","$1,715.05",
,,OTHER,729,"$154,279.56","$118,642.44",
,46030,TOTAL,245,"$20,648.78","$15,428.20",
,,80S,N/A,$7.20,$5.76,
,,OTHER,244,"$20,641.58","$15,422.44",
,46040,TOTAL,"5,527","$2,015,791.18","$1,577,118.43",
,,80S,0,$0.00,$0.00,
,,SG,22,"$15,602.82","$12,349.24",
,,OTHER,"5,505","$2,000,188.36","$1,564,769.19",
,46045,TOTAL,370,"$128,711.90","$101,479.76",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$985.88,$788.70,
,,OTHER,368,"$127,726.02","$100,691.06",
,46050,TOTAL,"2,983","$343,215.49","$261,032.61",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$433.62,$346.90,
,,OTHER,"2,982","$342,781.87","$260,685.71",
,46060,TOTAL,"1,088","$431,545.92","$338,503.16",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$6,705.09","$5,364.09",
,,OTHER,"1,078","$424,840.83","$333,139.07",
,46070,TOTAL,N/A,$191.69,$153.35,
,,OTHER,N/A,$191.69,$153.35,
,46080,TOTAL,"2,068","$477,785.78","$371,886.83",
,,80S,0,$0.00,$0.00,
,,SG,39,"$27,275.77","$21,566.51",
,,OTHER,"2,029","$450,510.01","$350,320.32",
,46083,TOTAL,"3,532","$444,954.21","$327,372.25",
,,SG,N/A,$67.06,$53.65,
,,OTHER,"3,530","$444,887.15","$327,318.60",
,46200,TOTAL,"2,046","$636,284.11","$498,569.53",
,,80S,0,$0.00,$0.00,
,,SG,36,"$24,435.58","$19,103.45",
,,OTHER,"2,010","$611,848.53","$479,466.08",
,46210,TOTAL,22,"$6,193.49","$4,866.81",
,,OTHER,22,"$6,193.49","$4,866.81",
,46211,TOTAL,110,"$47,556.95","$37,509.13",
,,80S,N/A,$41.62,$33.30,
,,SG,N/A,$662.16,$529.73,
,,OTHER,108,"$46,853.17","$36,946.10",
,46220,TOTAL,"1,008","$161,967.64","$123,668.27",
,,80S,0,$0.00,$0.00,
,,SG,13,"$7,687.27","$6,128.37",
,,OTHER,995,"$154,280.37","$117,539.90",
,46221,TOTAL,"55,019","$10,539,769.62","$8,136,621.71",
,,80S,0,$0.00,$0.00,
,,SG,615,"$45,070.92","$35,577.17",
,,OTHER,"54,404","$10,494,698.70","$8,101,044.54",
,46230,TOTAL,"1,665","$311,715.85","$242,006.61",
,,80S,0,$0.00,$0.00,
,,SG,24,"$12,618.99","$9,926.08",
,,OTHER,"1,641","$299,096.86","$232,080.53",
,46250,TOTAL,"2,592","$822,420.82","$645,568.06",
,,80S,0,$0.00,$0.00,
,,SG,40,"$26,374.64","$20,883.70",
,,OTHER,"2,552","$796,046.18","$624,684.36",
,46255,TOTAL,"6,718","$2,636,881.18","$2,084,047.10",
,,80S,0,$0.00,$0.00,
,,SG,92,"$63,758.48","$50,737.36",
,,OTHER,"6,626","$2,573,122.70","$2,033,309.74",
,46257,TOTAL,234,"$92,063.66","$72,439.58",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,669.19","$2,135.35",
,,OTHER,230,"$89,394.47","$70,304.23",
,46258,TOTAL,77,"$32,724.22","$25,439.99",
,,SG,N/A,"$1,547.09","$1,237.68",
,,OTHER,75,"$31,177.13","$24,202.31",
,46260,TOTAL,"9,813","$4,243,019.15","$3,328,869.29",
,,80S,N/A,$170.04,$136.03,
,,SG,188,"$134,441.87","$104,329.26",
,,OTHER,"9,622","$4,108,407.24","$3,224,404.00",
,46261,TOTAL,629,"$298,914.20","$234,348.89",
,,80S,0,$0.00,$0.00,
,,SG,16,"$12,432.81","$9,946.24",
,,OTHER,613,"$286,481.39","$224,402.65",
,46262,TOTAL,251,"$119,788.98","$93,629.58",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,274.87","$1,819.89",
,,OTHER,248,"$117,514.11","$91,809.69",
,46270,TOTAL,"1,888","$705,715.79","$551,750.24",
,,80S,0,$0.00,$0.00,
,,SG,39,"$27,468.11","$21,135.56",
,,OTHER,"1,849","$678,247.68","$530,614.68",
,46275,TOTAL,"1,176","$455,553.23","$355,873.77",
,,80S,0,$0.00,$0.00,
,,SG,18,"$12,898.94","$10,319.13",
,,OTHER,"1,158","$442,654.29","$345,554.64",
,46280,TOTAL,"1,711","$719,902.57","$565,823.30",
,,80S,N/A,$72.92,$58.34,
,,SG,24,"$18,815.80","$14,944.64",
,,OTHER,"1,686","$701,013.85","$550,820.32",
,46285,TOTAL,177,"$64,372.21","$51,057.99",
,,SG,N/A,"$3,868.28","$3,094.62",
,,OTHER,171,"$60,503.93","$47,963.37",
,46288,TOTAL,262,"$122,574.72","$96,335.33",
,,80S,0,$0.00,$0.00,
,,OTHER,262,"$122,574.72","$96,335.33",
,46320,TOTAL,"2,410","$315,564.95","$235,675.13",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$457.40,$365.91,
,,OTHER,"2,403","$315,107.55","$235,309.22",
,46500,TOTAL,"13,269","$2,397,324.68","$1,857,403.98",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$581.00,$464.80,
,,OTHER,"13,261","$2,396,743.68","$1,856,939.18",
,46505,TOTAL,535,"$104,855.21","$81,544.06",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,484.70","$1,000.02",
,,OTHER,532,"$103,370.51","$80,544.04",
,46600,TOTAL,"96,225","$6,735,575.78","$5,027,645.60",
,,80S,0,$0.00,$0.00,
,,SG,14,$359.70,$287.77,
,,OTHER,"96,211","$6,735,216.08","$5,027,357.83",
,46604,TOTAL,"5,640","$2,829,184.05","$2,249,241.04",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,764.49","$1,639.94",
,,OTHER,"5,631","$2,826,419.56","$2,247,601.10",
,46606,TOTAL,"2,400","$245,036.63","$189,666.56",
,,80S,0,$0.00,$0.00,
,,SG,16,"$1,833.51","$1,466.81",
,,OTHER,"2,384","$243,203.12","$188,199.75",
,46608,TOTAL,117,"$14,299.35","$10,872.13",
,,SG,0,$0.00,$0.00,
,,OTHER,117,"$14,299.35","$10,872.13",
,46610,TOTAL,204,"$28,694.13","$22,514.82",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,078.49",$823.99,
,,OTHER,202,"$27,615.64","$21,690.83",
,46611,TOTAL,398,"$46,462.18","$34,941.32",
,,OTHER,398,"$46,462.18","$34,941.32",
,46612,TOTAL,143,"$19,496.86","$15,179.68",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,258.35","$1,006.68",
,,OTHER,141,"$18,238.51","$14,173.00",
,46614,TOTAL,"1,801","$197,853.72","$151,045.83",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$139.88,$111.90,
,,OTHER,"1,799","$197,713.84","$150,933.93",
,46615,TOTAL,555,"$86,674.78","$66,676.64",
,,80S,N/A,$12.63,$10.10,
,,SG,N/A,"$1,455.27","$1,164.22",
,,OTHER,552,"$85,206.88","$65,502.32",
,46700,TOTAL,670,"$367,751.69","$290,821.11",
,,80S,0,$0.00,$0.00,
,,SG,11,"$7,013.73","$5,502.99",
,,OTHER,659,"$360,737.96","$285,318.12",
,46706,TOTAL,134,"$19,696.00","$15,374.87",
,,80S,0,$0.00,$0.00,
,,OTHER,134,"$19,696.00","$15,374.87",
,46710,TOTAL,N/A,"$7,241.36","$5,793.08",
,,OTHER,N/A,"$7,241.36","$5,793.08",
,46712,TOTAL,N/A,"$9,406.31","$7,525.06",
,,OTHER,N/A,"$9,406.31","$7,525.06",
,46715,TOTAL,N/A,$476.13,$380.90,
,,OTHER,N/A,$476.13,$380.90,
,46716,TOTAL,N/A,"$1,252.94","$1,002.35",
,,OTHER,N/A,"$1,252.94","$1,002.35",
,46730,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,46740,TOTAL,N/A,"$5,348.60","$4,278.88",
,,OTHER,N/A,"$5,348.60","$4,278.88",
,46742,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,46744,TOTAL,N/A,"$5,055.60","$4,044.48",
,,80S,N/A,$487.29,$389.83,
,,OTHER,N/A,"$4,568.31","$3,654.65",
,46748,TOTAL,N/A,"$3,935.41","$3,148.33",
,,OTHER,N/A,"$3,935.41","$3,148.33",
,46750,TOTAL,882,"$415,100.98","$325,356.84",
,,80S,142,"$10,910.11","$8,645.78",
,,SG,N/A,$395.25,$115.98,
,,OTHER,739,"$403,795.62","$316,595.08",
,46753,TOTAL,109,"$50,793.88","$40,285.53",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$795.72,$636.58,
,,OTHER,108,"$49,998.16","$39,648.95",
,46754,TOTAL,52,"$8,309.99","$6,540.02",
,,80S,N/A,$14.37,$11.50,
,,SG,N/A,$678.58,$542.86,
,,OTHER,50,"$7,617.04","$5,985.66",
,46760,TOTAL,26,"$18,227.14","$14,581.70",
,,80S,N/A,$432.02,$345.60,
,,OTHER,22,"$17,795.12","$14,236.10",
,46761,TOTAL,308,"$151,047.22","$119,229.02",
,,80S,48,"$4,443.69","$3,554.97",
,,SG,N/A,$542.19,$433.75,
,,OTHER,259,"$146,061.34","$115,240.30",
,46762,TOTAL,25,"$18,235.64","$14,549.13",
,,80S,N/A,$384.70,$307.76,
,,OTHER,22,"$17,850.94","$14,241.37",
,46900,TOTAL,"1,923","$359,733.26","$274,432.17",
,,SG,N/A,$106.69,$85.35,
,,OTHER,"1,922","$359,626.57","$274,346.82",
,46910,TOTAL,"1,120","$171,745.36","$130,221.85",
,,80S,N/A,$15.04,$12.03,
,,SG,N/A,$398.11,$318.51,
,,OTHER,"1,113","$171,332.21","$129,891.31",
,46916,TOTAL,"1,067","$204,645.29","$155,292.79",
,,OTHER,"1,067","$204,645.29","$155,292.79",
,46917,TOTAL,434,"$142,586.52","$111,982.88",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,960.73","$1,568.58",
,,OTHER,429,"$140,625.79","$110,414.30",
,46922,TOTAL,"2,101","$376,149.60","$292,905.35",
,,80S,N/A,$7.51,$6.01,
,,SG,40,"$20,155.14","$15,699.88",
,,OTHER,"2,060","$355,986.95","$277,199.46",
,46924,TOTAL,"2,903","$876,138.75","$688,968.11",
,,80S,N/A,$14.18,$11.34,
,,SG,36,"$18,278.73","$14,159.30",
,,OTHER,"2,866","$857,845.84","$674,797.47",
,46930,TOTAL,"32,160","$5,204,942.33","$4,010,331.18",
,,80S,0,$0.00,$0.00,
,,SG,386,"$32,752.60","$25,833.57",
,,OTHER,"31,774","$5,172,189.73","$3,984,497.61",
,46934,TOTAL,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,46935,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,46936,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,46937,TOTAL,N/A,$970.12,$776.09,
,,OTHER,N/A,$970.12,$776.09,
,46938,TOTAL,N/A,$639.80,$511.84,
,,OTHER,N/A,$639.80,$511.84,
,46940,TOTAL,454,"$87,633.70","$67,789.28",
,,SG,N/A,$280.44,$224.35,
,,OTHER,451,"$87,353.26","$67,564.93",
,46942,TOTAL,205,"$39,498.69","$30,669.49",
,,OTHER,205,"$39,498.69","$30,669.49",
,46945,TOTAL,"2,373","$505,145.97","$391,853.05",
,,80S,0,$0.00,$0.00,
,,SG,32,"$3,224.17","$2,466.40",
,,OTHER,"2,341","$501,921.80","$389,386.65",
,46946,TOTAL,"2,034","$431,896.34","$338,552.21",
,,80S,0,$0.00,$0.00,
,,SG,109,"$42,500.63","$32,988.95",
,,OTHER,"1,925","$389,395.71","$305,563.26",
,46947,TOTAL,"4,214","$1,827,274.44","$1,430,418.77",
,,80S,0,$0.00,$0.00,
,,SG,54,"$57,058.15","$43,539.09",
,,OTHER,"4,160","$1,770,216.29","$1,386,879.68",
,46999,TOTAL,258,"$50,343.95","$40,065.15",
,,80S,N/A,$131.62,$105.30,
,,SG,0,$0.00,$0.00,
,,OTHER,257,"$50,212.33","$39,959.85",
,47000,TOTAL,"54,119","$5,742,286.13","$4,479,687.24",
,,80S,0,$0.00,$0.00,
,,SG,253,"$86,298.69","$66,004.79",
,,OTHER,"53,866","$5,655,987.44","$4,413,682.45",
,47001,TOTAL,"7,050","$677,310.75","$535,961.40",
,,80S,N/A,$88.61,$70.87,
